# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Thu Apr 10 16:34:26 2025
# Radiative transfer took 0.916 seconds
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total CO2 N2 CO O2 SO2 H2O O3  Rayleigh CIA
1.000121097e+00 3.89903e-01 9.91147e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.72272e-01 9.99999e-01 4.04595e-01 9.99977e-01
1.005121702e+00 4.02431e-01 9.93568e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.83183e-01 9.99999e-01 4.11891e-01 9.99966e-01
1.010147311e+00 4.12821e-01 9.94435e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.90371e-01 9.99999e-01 4.19171e-01 9.99959e-01
1.015198047e+00 4.15477e-01 9.79975e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.94222e-01 9.99999e-01 4.26432e-01 9.99972e-01
1.020274038e+00 4.30016e-01 9.95627e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.95944e-01 9.99999e-01 4.33672e-01 9.99974e-01
1.025375408e+00 4.36882e-01 9.94274e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.96594e-01 9.99999e-01 4.40888e-01 9.99980e-01
1.030502285e+00 4.37476e-01 9.78951e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.97302e-01 9.99999e-01 4.48078e-01 9.99993e-01
1.035654796e+00 1.53055e-01 3.36528e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.98465e-01 9.99999e-01 4.55240e-01 9.99998e-01
1.040833070e+00 9.55978e-04 2.06946e-03 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.98561e-01 9.99999e-01 4.62371e-01 9.99999e-01
1.046037236e+00 1.75927e-02 3.75345e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.97957e-01 9.99999e-01 4.69470e-01 9.99999e-01
1.051267422e+00 1.03512e-03 2.17587e-03 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.97034e-01 9.99999e-01 4.76535e-01 9.99998e-01
1.056523759e+00 6.41025e-06 1.32789e-05 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.95561e-01 9.99999e-01 4.83563e-01 9.99998e-01
1.061806378e+00 1.27885e-04 2.61621e-04 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.91103e-01 9.99999e-01 4.90553e-01 9.99996e-01
1.067115410e+00 6.47370e-03 1.31022e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.86986e-01 9.99999e-01 4.97503e-01 9.99991e-01
1.072450987e+00 4.08801e-02 8.20676e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.82580e-01 9.99999e-01 5.04411e-01 9.99982e-01
1.077813242e+00 6.13644e-02 1.22482e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.72335e-01 9.99999e-01 5.11276e-01 9.99958e-01
1.083202308e+00 1.85442e-01 3.67655e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.69265e-01 9.99999e-01 5.18096e-01 9.99885e-01
1.088618319e+00 3.38310e-01 6.70416e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.59058e-01 9.99999e-01 5.24870e-01 9.99754e-01
1.094061411e+00 4.11007e-01 8.67460e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.89376e-01 9.99999e-01 5.31595e-01 9.99539e-01
1.099531718e+00 3.97991e-01 9.49170e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.76710e-01 9.99999e-01 5.38272e-01 9.99156e-01
1.105029377e+00 2.69010e-01 9.90335e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.98433e-01 9.99999e-01 5.44898e-01 9.98545e-01
1.110554523e+00 9.14016e-02 6.22928e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.03207e-01 9.99999e-01 5.51472e-01 9.97000e-01
1.116107296e+00 1.50151e-02 3.42190e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.35396e-02 9.99999e-01 5.57993e-01 9.88909e-01
1.121687832e+00 2.51133e-02 6.19252e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.89984e-02 9.99999e-01 5.64461e-01 9.67998e-01
1.127296272e+00 6.15715e-02 5.85046e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.52756e-01 9.99999e-01 5.70873e-01 9.54969e-01
1.132932753e+00 1.96937e-02 2.06472e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.17206e-01 9.99999e-01 5.77229e-01 9.59229e-01
1.138597417e+00 6.44800e-02 3.03170e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.26252e-01 9.99999e-01 5.83529e-01 9.66677e-01
1.144290404e+00 8.04976e-02 6.74413e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.87198e-01 9.99999e-01 5.89771e-01 9.70632e-01
1.150011856e+00 6.84119e-02 7.33876e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.51650e-01 9.99999e-01 5.95954e-01 9.79463e-01
1.155761915e+00 6.17382e-02 6.99541e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.38024e-01 9.99999e-01 6.02078e-01 9.91428e-01
1.161540725e+00 1.09193e-01 7.89144e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.23116e-01 9.99999e-01 6.08142e-01 9.97812e-01
1.167348428e+00 1.82395e-01 8.86586e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.29857e-01 9.99999e-01 6.14146e-01 9.99263e-01
1.173185171e+00 3.10961e-01 9.80797e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.10482e-01 9.99999e-01 6.20089e-01 9.99217e-01
1.179051096e+00 4.21794e-01 9.87640e-01 9.99999e-01 9.99890e-01 9.99999e-01 9.99999e-01 6.82547e-01 9.99999e-01 6.25970e-01 9.98810e-01
1.184946352e+00 4.91428e-01 9.83833e-01 9.99999e-01 9.99714e-01 9.99999e-01 9.99999e-01 7.91688e-01 9.99999e-01 6.31789e-01 9.98533e-01
1.190871084e+00 5.37390e-01 9.70179e-01 9.99999e-01 9.99930e-01 9.99999e-01 9.99999e-01 8.68179e-01 9.99999e-01 6.37545e-01 9.98855e-01
1.196825439e+00 4.08833e-01 6.97621e-01 9.99999e-01 9.99906e-01 9.99999e-01 9.99999e-01 9.01964e-01 9.99999e-01 6.43239e-01 9.99009e-01
1.202809566e+00 1.91827e-02 3.10511e-02 9.99999e-01 9.99964e-01 9.99999e-01 9.99999e-01 9.05048e-01 9.99999e-01 6.48870e-01 9.99003e-01
1.208823614e+00 4.39692e-141 7.04430e-141 9.99999e-01 9.99981e-01 9.99999e-01 9.99999e-01 9.12473e-01 9.99999e-01 6.54437e-01 9.99286e-01
1.214867732e+00 6.73234e-103 1.06436e-102 9.99999e-01 9.99992e-01 9.99999e-01 9.99999e-01 9.18702e-01 9.99999e-01 6.59941e-01 9.99568e-01
1.220942071e+00 2.35314e-88 3.64535e-88 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.42203e-01 9.99999e-01 6.65381e-01 9.99744e-01
1.227046781e+00 1.90048e-62 2.90604e-62 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.57653e-01 9.99999e-01 6.70757e-01 9.99874e-01
1.233182015e+00 1.35247e-50 2.03110e-50 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.70204e-01 9.99999e-01 6.76069e-01 9.99959e-01
1.239347925e+00 1.01068e-33 1.49815e-33 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.79614e-01 9.99999e-01 6.81316e-01 9.99989e-01
1.245544665e+00 9.24981e-14 1.35616e-13 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.86542e-01 9.99999e-01 6.86500e-01 9.99994e-01
1.251772388e+00 1.43150e-05 2.08272e-05 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.89075e-01 9.99999e-01 6.91620e-01 9.99993e-01
1.258031250e+00 3.71635e-03 5.37138e-03 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.89244e-01 9.99999e-01 6.96675e-01 9.99990e-01
1.264321406e+00 1.38469e-02 1.99280e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.86821e-01 9.99999e-01 7.01667e-01 9.99984e-01
1.270643013e+00 1.58237e-01 2.27656e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.78602e-01 9.99999e-01 7.06594e-01 9.99974e-01
1.276996228e+00 3.34607e-01 4.86079e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.61906e-01 9.99999e-01 7.11458e-01 9.99958e-01
1.283381209e+00 2.64426e-02 3.81090e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.35953e-01 9.99999e-01 7.16259e-01 9.99925e-01
1.289798116e+00 1.78974e-12 2.67260e-12 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.76020e-01 9.99999e-01 7.20996e-01 9.99858e-01
1.296247106e+00 1.66830e-05 2.49079e-05 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.17949e-01 9.99999e-01 7.25669e-01 9.99721e-01
1.302728342e+00 4.41651e-03 7.40739e-03 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.42439e-01 9.99999e-01 7.30280e-01 9.99411e-01
1.309241983e+00 5.28758e-03 8.72781e-03 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.45349e-01 9.99999e-01 7.34828e-01 9.98776e-01
1.315788193e+00 2.76011e-37 4.47791e-37 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.84531e-01 9.99999e-01 7.39314e-01 9.97837e-01
1.322367134e+00 1.15941e-21 1.89508e-21 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.14408e-01 9.99999e-01 7.43738e-01 9.96449e-01
1.328978970e+00 1.32651e-11 2.48729e-11 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.64656e-01 9.99999e-01 7.48100e-01 9.93513e-01
1.335623865e+00 4.17398e-11 1.41238e-10 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.26984e-01 9.99999e-01 7.52401e-01 9.87962e-01
1.342301984e+00 3.54959e-13 3.97083e-11 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.04380e-03 9.99999e-01 7.56641e-01 9.74133e-01
1.349013494e+00 8.19538e-19 2.19588e-13 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.65722e-07 9.99999e-01 7.60820e-01 9.13217e-01
1.355758561e+00 2.16959e-22 1.52387e-08 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.27051e-15 9.99999e-01 7.64939e-01 7.10031e-01
1.362537354e+00 1.16245e-13 1.80889e-04 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.45763e-10 9.99999e-01 7.68999e-01 5.01446e-01
1.369350041e+00 2.59087e-09 5.79164e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.98375e-08 9.99999e-01 7.72999e-01 4.56648e-01
1.376196791e+00 2.96859e-07 8.87431e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.82165e-06 9.99999e-01 7.76940e-01 5.25443e-01
1.383077775e+00 6.35473e-10 1.18108e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.16170e-09 9.99999e-01 7.80823e-01 5.48441e-01
1.389993164e+00 3.72382e-11 9.17152e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.41882e-10 9.99999e-01 7.84648e-01 5.68362e-01
1.396943130e+00 1.10128e-09 2.47553e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.14349e-09 9.99999e-01 7.88416e-01 5.94127e-01
1.403927846e+00 2.78363e-08 5.23407e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.16654e-08 9.99999e-01 7.92127e-01 7.02615e-01
1.410947485e+00 3.87302e-09 8.90897e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.98273e-09 9.99999e-01 7.95781e-01 8.55395e-01
1.418002222e+00 1.95447e-07 9.06643e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.63887e-07 9.99999e-01 7.99380e-01 9.36587e-01
1.425092233e+00 5.18262e-07 1.37342e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.12435e-06 9.99999e-01 8.02924e-01 9.59463e-01
1.432217694e+00 3.57789e-216 3.77507e-213 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.38996e-05 9.99999e-01 8.06412e-01 9.55652e-01
1.439378783e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.99558e-04 9.99999e-01 8.09847e-01 9.49327e-01
1.446575677e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.81574e-03 9.99999e-01 8.13228e-01 9.51692e-01
1.453808555e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.14021e-02 9.99999e-01 8.16555e-01 9.61599e-01
1.461077598e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.05761e-02 9.99999e-01 8.19831e-01 9.67052e-01
1.468382986e+00 1.60111e-217 1.85811e-216 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.76194e-02 9.99999e-01 8.23054e-01 9.66185e-01
1.475724901e+00 9.21543e-55 9.58819e-54 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.85643e-02 9.99999e-01 8.26226e-01 9.74086e-01
1.483103525e+00 7.81385e-48 7.24646e-47 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.44968e-02 9.99999e-01 8.29347e-01 9.86785e-01
1.490519043e+00 8.79320e-38 4.22107e-37 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.06548e-01 9.99999e-01 8.32418e-01 9.94057e-01
1.497971638e+00 1.13239e-24 3.23730e-24 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.97977e-01 9.99999e-01 8.35439e-01 9.97557e-01
1.505461496e+00 1.94319e-11 5.23312e-11 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.04921e-01 9.99999e-01 8.38412e-01 9.98863e-01
1.512988804e+00 2.32149e-12 4.23778e-12 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.66583e-01 9.99999e-01 8.41335e-01 9.99435e-01
1.520553748e+00 3.20671e-34 4.74980e-34 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.33990e-01 9.99999e-01 8.44211e-01 9.99760e-01
1.528156517e+00 2.16749e-187 3.11225e-187 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.13192e-01 9.99999e-01 8.47040e-01 9.99913e-01
1.535797299e+00 1.28909e-140 1.68322e-140 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.18292e-01 9.99999e-01 8.49822e-01 9.99967e-01
1.543476286e+00 1.26300e-58 1.56831e-58 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.66254e-01 9.99999e-01 8.52558e-01 9.99983e-01
1.551193667e+00 7.43425e-19 9.09703e-19 9.99999e-01 9.99624e-01 9.99999e-01 9.99999e-01 9.18879e-01 9.99999e-01 8.55249e-01 9.99990e-01
1.558949636e+00 3.83620e-18 4.66589e-18 9.99999e-01 9.43816e-01 9.99999e-01 9.99999e-01 9.42563e-01 9.99999e-01 8.57894e-01 9.99993e-01
1.566744384e+00 4.62327e-46 5.68961e-46 9.99999e-01 9.20341e-01 9.99999e-01 9.99999e-01 9.59234e-01 9.99999e-01 8.60495e-01 9.99994e-01
1.574578106e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.82789e-01 9.99999e-01 9.99999e-01 9.74666e-01 9.99999e-01 8.63053e-01 9.99995e-01
1.582450996e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.64850e-01 9.99999e-01 9.99999e-01 9.80699e-01 9.99999e-01 8.65567e-01 9.99993e-01
1.590363251e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.71146e-01 9.99999e-01 9.99999e-01 9.84380e-01 9.99999e-01 8.68039e-01 9.99991e-01
1.598315067e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.82023e-01 9.99999e-01 9.99999e-01 9.88429e-01 9.99999e-01 8.70469e-01 9.99990e-01
1.606306643e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.91830e-01 9.99999e-01 9.99999e-01 9.89090e-01 9.99999e-01 8.72857e-01 9.99991e-01
1.614338176e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.96094e-01 9.99999e-01 9.99999e-01 9.89960e-01 9.99999e-01 8.75205e-01 9.99991e-01
1.622409867e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.98213e-01 9.99999e-01 9.99999e-01 9.89063e-01 9.99999e-01 8.77512e-01 9.99991e-01
1.630521916e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.99180e-01 9.99999e-01 9.99999e-01 9.82281e-01 9.99999e-01 8.79780e-01 9.99989e-01
1.638674526e+00 1.75217e-167 2.00598e-167 9.99999e-01 9.99701e-01 9.99999e-01 9.99999e-01 9.81079e-01 9.99999e-01 8.82009e-01 9.99983e-01
1.646867898e+00 2.76676e-110 3.16939e-110 9.99999e-01 9.99886e-01 9.99999e-01 9.99999e-01 9.66489e-01 9.99999e-01 8.84199e-01 9.99976e-01
1.655102238e+00 6.35206e-113 7.30468e-113 9.99999e-01 9.99972e-01 9.99999e-01 9.99999e-01 9.59592e-01 9.99999e-01 8.86351e-01 9.99972e-01
1.663377749e+00 4.02657e-112 4.65951e-112 9.99999e-01 9.99988e-01 9.99999e-01 9.99999e-01 9.43229e-01 9.99999e-01 8.88465e-01 9.99971e-01
1.671694638e+00 4.14126e-86 4.81585e-86 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.11106e-01 9.99999e-01 8.90543e-01 9.99967e-01
1.680053111e+00 2.79866e-67 3.22017e-67 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.31442e-01 9.99999e-01 8.92585e-01 9.99954e-01
1.688453377e+00 1.61100e-30 1.85047e-30 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.86265e-01 9.99999e-01 8.94590e-01 9.99929e-01
1.696895643e+00 7.32924e-18 8.85272e-18 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.45803e-01 9.99999e-01 8.96561e-01 9.99890e-01
1.705380122e+00 4.81430e-04 5.75103e-04 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 8.70050e-01 9.99999e-01 8.98497e-01 9.99831e-01
1.713907022e+00 3.71101e-03 4.76476e-03 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.29267e-01 9.99999e-01 9.00398e-01 9.99757e-01
1.722476557e+00 2.50724e-02 3.67393e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.18966e-01 9.99999e-01 9.02266e-01 9.99645e-01
1.731088940e+00 1.08781e-01 1.51860e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.37620e-01 9.99999e-01 9.04101e-01 9.99443e-01
1.739744385e+00 2.81164e-01 5.14953e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.80908e-01 9.99999e-01 9.05903e-01 9.99116e-01
1.748443107e+00 7.20610e-02 1.35554e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.25023e-01 9.99999e-01 9.07673e-01 9.98605e-01
1.757185322e+00 1.83259e-10 3.83044e-10 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.89526e-01 9.99999e-01 9.09411e-01 9.97669e-01
1.765971249e+00 9.52076e-58 3.43799e-57 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.30060e-02 9.99999e-01 9.11119e-01 9.96026e-01
1.774801105e+00 1.68987e-41 3.25206e-40 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.38333e-03 9.99999e-01 9.12795e-01 9.93723e-01
1.783675111e+00 3.41738e-42 5.10662e-40 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.72384e-04 9.99999e-01 9.14442e-01 9.90105e-01
1.792593486e+00 3.48362e-44 4.35386e-41 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.84822e-05 9.99999e-01 9.16059e-01 9.81286e-01
1.801556454e+00 1.57186e-51 6.14178e-47 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.23269e-06 9.99999e-01 9.17647e-01 9.62342e-01
1.810564236e+00 2.48015e-44 2.61617e-35 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.58175e-11 9.99999e-01 9.19206e-01 9.14097e-01
1.819617057e+00 4.17336e-46 6.19851e-37 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.97248e-11 9.99999e-01 9.20737e-01 8.26493e-01
1.828715142e+00 2.79754e-27 3.85496e-18 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.58840e-11 9.99999e-01 9.22240e-01 6.65069e-01
1.837858718e+00 2.42924e-25 7.14915e-12 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.75374e-15 9.99999e-01 9.23716e-01 4.62403e-01
1.847048012e+00 5.38808e-13 7.73997e-04 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.31557e-10 9.99999e-01 9.25164e-01 3.60841e-01
1.856283252e+00 4.69671e-13 3.08529e-03 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.05293e-10 9.99999e-01 9.26587e-01 3.42201e-01
1.865564668e+00 2.71250e-19 1.39111e-04 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.02263e-16 9.99999e-01 9.27984e-01 3.61371e-01
1.874892491e+00 3.53797e-29 5.31441e-23 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.29262e-08 9.99999e-01 9.29355e-01 4.02379e-01
1.884266954e+00 3.15269e-138 1.52396e-132 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.65760e-07 9.99999e-01 9.30700e-01 4.54324e-01
1.893688289e+00 1.59865e-213 2.33880e-209 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.03677e-05 9.99999e-01 9.32022e-01 4.76621e-01
1.903156730e+00 5.47986e-213 7.79957e-209 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.61654e-06 9.99999e-01 9.33319e-01 4.89226e-01
1.912672514e+00 2.02830e-183 4.03621e-175 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.38498e-10 9.99999e-01 9.34592e-01 5.67412e-01
1.922235876e+00 1.59609e-185 4.03357e-175 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.83950e-12 9.99999e-01 9.35841e-01 7.32625e-01
1.931847056e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.69985e-14 9.99999e-01 9.37068e-01 8.59963e-01
1.941506291e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.06770e-10 9.99999e-01 9.38272e-01 9.37268e-01
1.951213822e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.49046e-07 9.99999e-01 9.39453e-01 9.73768e-01
1.960969892e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.40430e-05 9.99999e-01 9.40613e-01 9.87520e-01
1.970774741e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.78388e-04 9.99999e-01 9.41751e-01 9.93503e-01
1.980628615e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.09628e-03 9.99999e-01 9.42868e-01 9.96492e-01
1.990531758e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.14279e-02 9.99999e-01 9.43964e-01 9.98095e-01
2.000484417e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 1.05283e-01 9.99999e-01 9.45040e-01 9.98925e-01
2.010486839e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.01392e-01 9.99999e-01 9.46096e-01 9.99387e-01
2.020539273e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.57341e-01 9.99999e-01 9.47132e-01 9.99598e-01
2.030641969e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.46614e-01 9.99999e-01 9.48149e-01 9.99688e-01
2.040795179e+00 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.78226e-01 9.99999e-01 9.49146e-01 9.99710e-01
2.050999155e+00 0.00000e+00 0.00000e+00 9.99998e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.11767e-01 9.99999e-01 9.50125e-01 9.99630e-01
2.061254151e+00 0.00000e+00 0.00000e+00 9.99997e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.21504e-01 9.99999e-01 9.51086e-01 9.99452e-01
2.071560421e+00 0.00000e+00 0.00000e+00 9.99995e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.21115e-01 9.99999e-01 9.52029e-01 9.99132e-01
2.081918224e+00 0.00000e+00 0.00000e+00 9.99991e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.68555e-01 9.99999e-01 9.52953e-01 9.98634e-01
2.092327815e+00 0.00000e+00 0.00000e+00 9.99988e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.04210e-01 9.99999e-01 9.53861e-01 9.97900e-01
2.102789454e+00 0.00000e+00 0.00000e+00 9.99986e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.06849e-01 9.99999e-01 9.54751e-01 9.96943e-01
2.113303401e+00 0.00000e+00 0.00000e+00 9.99983e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.27675e-01 9.99999e-01 9.55625e-01 9.96090e-01
2.123869918e+00 0.00000e+00 0.00000e+00 9.99983e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.51960e-01 9.99999e-01 9.56482e-01 9.95495e-01
2.134489268e+00 0.00000e+00 0.00000e+00 9.99986e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.59608e-01 9.99999e-01 9.57323e-01 9.95050e-01
2.145161714e+00 0.00000e+00 0.00000e+00 9.99993e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.61661e-01 9.99999e-01 9.58148e-01 9.94158e-01
2.155887523e+00 5.92194e-169 6.40137e-169 9.99983e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.58764e-01 9.99999e-01 9.58958e-01 9.92952e-01
