# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Fri Apr 11 19:13:24 2025
# Radiative transfer took 0.968 seconds
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total CO2 N2 CO O2 SO2 H2O O3  Rayleigh CIA
8.654396681e-01 2.02562e-01 9.88679e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.98712e-01 9.99999e-01 2.05142e-01 9.99999e-01
8.697668665e-01 6.19623e-02 2.93043e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.98671e-01 9.99999e-01 2.11662e-01 9.99998e-01
8.741157008e-01 6.48725e-02 2.97728e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.98063e-01 9.99999e-01 2.18255e-01 9.99997e-01
8.784862793e-01 1.06000e-01 4.72420e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.97256e-01 9.99999e-01 2.24916e-01 9.99994e-01
8.828787107e-01 1.97104e-01 8.53417e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.96869e-01 9.99999e-01 2.31643e-01 9.99985e-01
8.872931042e-01 2.34548e-01 9.90523e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.93121e-01 9.99999e-01 2.38433e-01 9.99960e-01
8.917295698e-01 2.20338e-01 9.76605e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.17646e-01 9.99999e-01 2.45281e-01 9.99832e-01
8.961882176e-01 1.96538e-01 9.84903e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.91709e-01 9.99999e-01 2.52186e-01 9.98772e-01
9.006691587e-01 2.15295e-01 9.89491e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.41419e-01 9.99999e-01 2.59142e-01 9.97236e-01
9.051725045e-01 2.45896e-01 9.89264e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.34373e-01 9.99999e-01 2.66147e-01 9.97591e-01
9.096983670e-01 2.19172e-01 9.36216e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.56029e-01 9.99999e-01 2.73198e-01 9.97485e-01
9.142468589e-01 2.28495e-01 9.81790e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.31050e-01 9.99999e-01 2.80290e-01 9.97762e-01
9.188180931e-01 2.27225e-01 9.31482e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.37969e-01 9.99999e-01 2.87421e-01 9.98663e-01
9.234121836e-01 1.71589e-01 6.73089e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.56452e-01 9.99999e-01 2.94588e-01 9.98945e-01
9.280292445e-01 1.19601e-01 8.31289e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.59562e-01 9.99999e-01 3.01786e-01 9.96666e-01
