Wavelength_um,Total_T,Planet
1.046037236,2.49659e-08,OGLE-2016-BLG-1227L_b
1.051267422,2.49658e-08,OGLE-2016-BLG-1227L_b
1.056523759,2.49658e-08,OGLE-2016-BLG-1227L_b
1.061806378,2.49658e-08,OGLE-2016-BLG-1227L_b
1.06711541,2.49658e-08,OGLE-2016-BLG-1227L_b
1.072450987,2.49658e-08,OGLE-2016-BLG-1227L_b
1.077813242,2.4966e-08,OGLE-2016-BLG-1227L_b
1.083202308,2.49672e-08,OGLE-2016-BLG-1227L_b
1.088618319,2.49693e-08,OGLE-2016-BLG-1227L_b
1.094061411,2.49781e-08,OGLE-2016-BLG-1227L_b
1.099531718,2.49922e-08,OGLE-2016-BLG-1227L_b
1.105029377,2.50013e-08,OGLE-2016-BLG-1227L_b
1.110554523,2.49919e-08,OGLE-2016-BLG-1227L_b
1.116107296,2.50656e-08,OGLE-2016-BLG-1227L_b
1.121687832,2.51986e-08,OGLE-2016-BLG-1227L_b
1.127296272,2.5336e-08,OGLE-2016-BLG-1227L_b
1.132932753,2.52664e-08,OGLE-2016-BLG-1227L_b
1.138597417,2.51558e-08,OGLE-2016-BLG-1227L_b
1.144290404,2.51873e-08,OGLE-2016-BLG-1227L_b
1.150011856,2.51461e-08,OGLE-2016-BLG-1227L_b
1.155761915,2.51568e-08,OGLE-2016-BLG-1227L_b
1.161540725,2.51536e-08,OGLE-2016-BLG-1227L_b
1.167348428,2.51088e-08,OGLE-2016-BLG-1227L_b
1.173185171,2.50648e-08,OGLE-2016-BLG-1227L_b
1.179051096,2.50452e-08,OGLE-2016-BLG-1227L_b
1.184946352,2.50339e-08,OGLE-2016-BLG-1227L_b
1.190871084,2.50311e-08,OGLE-2016-BLG-1227L_b
1.196825439,2.50116e-08,OGLE-2016-BLG-1227L_b
1.202809566,2.50052e-08,OGLE-2016-BLG-1227L_b
1.208823614,2.49757e-08,OGLE-2016-BLG-1227L_b
1.214867732,2.49776e-08,OGLE-2016-BLG-1227L_b
1.220942071,2.49721e-08,OGLE-2016-BLG-1227L_b
1.227046781,2.49688e-08,OGLE-2016-BLG-1227L_b
1.233182015,2.49676e-08,OGLE-2016-BLG-1227L_b
1.239347925,2.49672e-08,OGLE-2016-BLG-1227L_b
1.245544665,2.49662e-08,OGLE-2016-BLG-1227L_b
1.251772388,2.49659e-08,OGLE-2016-BLG-1227L_b
1.25803125,2.49657e-08,OGLE-2016-BLG-1227L_b
1.264321406,2.49659e-08,OGLE-2016-BLG-1227L_b
1.270643013,2.49657e-08,OGLE-2016-BLG-1227L_b
1.276996228,2.49656e-08,OGLE-2016-BLG-1227L_b
1.283381209,2.49655e-08,OGLE-2016-BLG-1227L_b
1.289798116,2.49658e-08,OGLE-2016-BLG-1227L_b
1.296247106,2.49664e-08,OGLE-2016-BLG-1227L_b
1.302728342,2.497e-08,OGLE-2016-BLG-1227L_b
1.309241983,2.49854e-08,OGLE-2016-BLG-1227L_b
1.315788193,2.50339e-08,OGLE-2016-BLG-1227L_b
1.322367134,2.51165e-08,OGLE-2016-BLG-1227L_b
1.32897897,2.5147e-08,OGLE-2016-BLG-1227L_b
1.335623865,2.51785e-08,OGLE-2016-BLG-1227L_b
1.342301984,2.52118e-08,OGLE-2016-BLG-1227L_b
1.349013494,2.52272e-08,OGLE-2016-BLG-1227L_b
1.355758561,2.55637e-08,OGLE-2016-BLG-1227L_b
1.362537354,2.58835e-08,OGLE-2016-BLG-1227L_b
1.369350041,2.5769e-08,OGLE-2016-BLG-1227L_b
1.376196791,2.57552e-08,OGLE-2016-BLG-1227L_b
1.383077775,2.59822e-08,OGLE-2016-BLG-1227L_b
