Wavelength_um,Total_T,Planet
1.116107296,0.114582,GJ_1214b
1.121687832,0.0851486,GJ_1214b
1.127296272,0.0999831,GJ_1214b
1.132932753,0.0645141,GJ_1214b
1.138597417,0.119626,GJ_1214b
1.144290404,0.0865928,GJ_1214b
1.150011856,0.0552105,GJ_1214b
1.155761915,0.0337838,GJ_1214b
1.161540725,0.0361656,GJ_1214b
1.167348428,0.0409603,GJ_1214b
1.173185171,0.075668,GJ_1214b
1.179051096,0.118349,GJ_1214b
1.184946352,0.184718,GJ_1214b
1.190871084,0.260189,GJ_1214b
1.196825439,0.422098,GJ_1214b
1.202809566,0.50097,GJ_1214b
1.208823614,0.590589,GJ_1214b
1.214867732,0.61543,GJ_1214b
1.220942071,0.664839,GJ_1214b
1.227046781,0.694783,GJ_1214b
1.233182015,0.713398,GJ_1214b
1.239347925,0.762732,GJ_1214b
1.245544665,0.798635,GJ_1214b
1.251772388,0.827581,GJ_1214b
1.25803125,0.839693,GJ_1214b
1.264321406,0.837048,GJ_1214b
1.270643013,0.792655,GJ_1214b
1.276996228,0.753128,GJ_1214b
1.283381209,0.701003,GJ_1214b
1.289798116,0.602932,GJ_1214b
1.296247106,0.574272,GJ_1214b
1.302728342,0.441261,GJ_1214b
1.309241983,0.374623,GJ_1214b
1.315788193,0.34467,GJ_1214b
1.322367134,0.295149,GJ_1214b
1.32897897,0.11417,GJ_1214b
1.335623865,0.0287824,GJ_1214b
1.342301984,0.00374771,GJ_1214b
1.349013494,0.000348611,GJ_1214b
1.355758561,4.43082e-06,GJ_1214b
1.362537354,0.000166464,GJ_1214b
1.369350041,0.000167803,GJ_1214b
1.376196791,0.000394181,GJ_1214b
1.383077775,9.10814e-05,GJ_1214b
1.389993164,0.000296207,GJ_1214b
1.39694313,0.000285152,GJ_1214b
1.403927846,0.000297996,GJ_1214b
1.410947485,0.00039566,GJ_1214b
1.418002222,0.000465732,GJ_1214b
1.425092233,0.000186994,GJ_1214b
1.432217694,0.00368973,GJ_1214b
1.439378783,0.00179384,GJ_1214b
1.446575677,0.00553141,GJ_1214b
1.453808555,0.0141615,GJ_1214b
1.461077598,0.0166494,GJ_1214b
1.468382986,0.016063,GJ_1214b
1.475724901,0.0334107,GJ_1214b
1.483103525,0.0266627,GJ_1214b
1.490519043,0.0430573,GJ_1214b
1.497971638,0.074211,GJ_1214b
1.505461496,0.0907378,GJ_1214b
1.512988804,0.180709,GJ_1214b
1.520553748,0.224103,GJ_1214b
1.528156517,0.281728,GJ_1214b
1.535797299,0.384647,GJ_1214b
1.543476286,0.456036,GJ_1214b
1.551193667,0.524874,GJ_1214b
1.558949636,0.585064,GJ_1214b
1.566744384,0.650359,GJ_1214b
1.574578106,0.70535,GJ_1214b
1.582450996,0.716677,GJ_1214b
1.590363251,0.701719,GJ_1214b
1.598315067,0.671307,GJ_1214b
1.606306643,0.636411,GJ_1214b
1.614338176,0.393048,GJ_1214b
1.622409867,0.162845,GJ_1214b
1.630521916,0.141437,GJ_1214b
1.638674526,0.196851,GJ_1214b
1.646867898,0.101765,GJ_1214b
1.655102238,0.137219,GJ_1214b
1.663377749,0.163508,GJ_1214b
1.671694638,0.0378332,GJ_1214b
1.680053111,0.0882739,GJ_1214b
1.688453377,0.0772691,GJ_1214b
1.696895643,0.0163564,GJ_1214b
1.705380122,0.0139298,GJ_1214b
1.713907022,0.0479473,GJ_1214b
1.722476557,0.0652169,GJ_1214b
1.73108894,0.0105242,GJ_1214b
1.739744385,0.0283031,GJ_1214b
1.748443107,0.0243918,GJ_1214b
1.757185322,0.016523,GJ_1214b
1.765971249,0.0207184,GJ_1214b
1.774801105,0.0077549,GJ_1214b
